year,id,educ,sex,race,income,natfare,health,satfin
2021.0,1100.0,12.0,1.0,1.0,12.0,3.0,3.0,1.0
2021.0,1102.0,18.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1106.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1107.0,12.0,2.0,1.0,8.0,1.0,3.0,2.0
2021.0,1109.0,10.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1110.0,20.0,1.0,1.0,12.0,2.0,1.0,1.0
2021.0,1117.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,1123.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1124.0,15.0,1.0,1.0,12.0,2.0,3.0,1.0
2021.0,1128.0,16.0,1.0,1.0,12.0,1.0,4.0,1.0
2021.0,1129.0,20.0,1.0,1.0,12.0,1.0,1.0,1.0
2021.0,1130.0,16.0,1.0,1.0,12.0,1.0,1.0,2.0
2021.0,1134.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2021.0,1135.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1140.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1145.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1147.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1149.0,14.0,1.0,3.0,10.0,3.0,3.0,3.0
2021.0,1151.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1152.0,14.0,2.0,1.0,12.0,2.0,1.0,2.0
2021.0,1154.0,19.0,1.0,3.0,12.0,3.0,1.0,1.0
2021.0,1161.0,12.0,2.0,3.0,12.0,1.0,2.0,2.0
2021.0,1162.0,16.0,1.0,2.0,12.0,1.0,2.0,1.0
2021.0,1163.0,19.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,1166.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1168.0,16.0,2.0,2.0,12.0,2.0,2.0,3.0
2021.0,1169.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1175.0,14.0,2.0,1.0,12.0,3.0,1.0,2.0
2021.0,1176.0,18.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1177.0,17.0,1.0,3.0,12.0,2.0,2.0,1.0
2021.0,1178.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1181.0,14.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1185.0,15.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1186.0,16.0,2.0,2.0,12.0,1.0,2.0,1.0
2021.0,1191.0,13.0,1.0,3.0,12.0,1.0,3.0,2.0
2021.0,1192.0,13.0,2.0,1.0,12.0,2.0,3.0,2.0
2021.0,1194.0,18.0,1.0,1.0,12.0,1.0,3.0,1.0
2021.0,1195.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1197.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2021.0,1199.0,20.0,1.0,3.0,12.0,1.0,2.0,1.0
2021.0,1200.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1201.0,18.0,2.0,1.0,12.0,2.0,1.0,2.0
2021.0,1203.0,15.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1205.0,14.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1206.0,18.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1212.0,14.0,1.0,2.0,12.0,3.0,2.0,3.0
2021.0,1214.0,12.0,2.0,2.0,11.0,1.0,3.0,3.0
2021.0,1215.0,16.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1217.0,16.0,2.0,1.0,12.0,2.0,2.0,3.0
2021.0,1222.0,12.0,1.0,1.0,11.0,1.0,2.0,3.0
2021.0,1223.0,17.0,2.0,1.0,12.0,1.0,1.0,1.0
2021.0,1229.0,14.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1230.0,20.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1235.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1236.0,15.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1237.0,14.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1244.0,15.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,1245.0,12.0,1.0,1.0,9.0,3.0,3.0,2.0
2021.0,1247.0,12.0,2.0,2.0,11.0,1.0,2.0,1.0
2021.0,1250.0,18.0,1.0,3.0,12.0,3.0,1.0,2.0
2021.0,1252.0,15.0,2.0,1.0,12.0,2.0,3.0,3.0
2021.0,1253.0,16.0,2.0,2.0,12.0,3.0,2.0,2.0
2021.0,1255.0,16.0,2.0,1.0,12.0,2.0,2.0,3.0
2021.0,1263.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1268.0,19.0,1.0,2.0,12.0,1.0,2.0,1.0
2021.0,1270.0,17.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1278.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1279.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1280.0,16.0,2.0,2.0,12.0,3.0,1.0,3.0
2021.0,1283.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1285.0,19.0,1.0,1.0,12.0,1.0,1.0,1.0
2021.0,1286.0,20.0,1.0,3.0,12.0,3.0,1.0,3.0
2021.0,1287.0,20.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,1288.0,18.0,2.0,2.0,12.0,2.0,2.0,3.0
2021.0,1289.0,16.0,2.0,2.0,12.0,1.0,2.0,2.0
2021.0,1290.0,16.0,1.0,2.0,12.0,3.0,2.0,2.0
2021.0,1291.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1294.0,13.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1295.0,18.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1297.0,18.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1304.0,14.0,1.0,1.0,12.0,2.0,1.0,2.0
2021.0,1307.0,17.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1315.0,17.0,2.0,2.0,12.0,2.0,2.0,3.0
2021.0,1316.0,14.0,2.0,1.0,11.0,1.0,4.0,3.0
2021.0,1318.0,17.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1321.0,14.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1324.0,15.0,2.0,1.0,12.0,3.0,1.0,2.0
2021.0,1325.0,14.0,2.0,1.0,10.0,3.0,2.0,2.0
2021.0,1327.0,16.0,2.0,3.0,12.0,1.0,2.0,3.0
2021.0,1329.0,16.0,1.0,1.0,10.0,3.0,1.0,1.0
2021.0,1331.0,18.0,1.0,1.0,12.0,1.0,1.0,1.0
2021.0,1334.0,17.0,1.0,2.0,12.0,1.0,1.0,3.0
2021.0,1339.0,15.0,2.0,2.0,11.0,1.0,2.0,3.0
2021.0,1340.0,20.0,2.0,2.0,12.0,1.0,2.0,3.0
2021.0,1345.0,12.0,2.0,1.0,10.0,3.0,2.0,2.0
2021.0,1346.0,17.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1347.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1349.0,14.0,2.0,2.0,12.0,1.0,2.0,3.0
2021.0,1350.0,17.0,1.0,2.0,12.0,3.0,1.0,1.0
2021.0,1353.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1356.0,12.0,2.0,2.0,11.0,1.0,2.0,3.0
2021.0,1359.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1360.0,17.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1361.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1363.0,16.0,2.0,1.0,12.0,2.0,1.0,2.0
2021.0,1365.0,16.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,1367.0,12.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1369.0,12.0,1.0,1.0,12.0,2.0,3.0,3.0
2021.0,1370.0,18.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1373.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1375.0,20.0,2.0,1.0,12.0,1.0,1.0,3.0
2021.0,1379.0,11.0,2.0,2.0,11.0,3.0,2.0,3.0
2021.0,1381.0,16.0,1.0,1.0,12.0,2.0,1.0,2.0
2021.0,1383.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1385.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,1387.0,11.0,2.0,1.0,12.0,2.0,2.0,3.0
2021.0,1393.0,16.0,1.0,1.0,9.0,2.0,2.0,2.0
2021.0,1395.0,14.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1400.0,16.0,1.0,1.0,12.0,1.0,3.0,2.0
2021.0,1401.0,16.0,1.0,2.0,12.0,2.0,2.0,2.0
2021.0,1402.0,18.0,2.0,1.0,12.0,1.0,2.0,3.0
2021.0,1403.0,12.0,2.0,1.0,12.0,3.0,3.0,1.0
2021.0,1406.0,11.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,1409.0,14.0,2.0,2.0,9.0,1.0,3.0,3.0
2021.0,1410.0,14.0,2.0,2.0,10.0,1.0,2.0,3.0
2021.0,1411.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1413.0,12.0,2.0,1.0,8.0,1.0,3.0,3.0
2021.0,1417.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1418.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1419.0,14.0,2.0,1.0,12.0,2.0,1.0,3.0
2021.0,1420.0,17.0,2.0,1.0,12.0,2.0,1.0,2.0
2021.0,1421.0,14.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1424.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1426.0,16.0,1.0,2.0,12.0,1.0,2.0,3.0
2021.0,1427.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2021.0,1429.0,17.0,1.0,1.0,11.0,2.0,1.0,2.0
2021.0,1430.0,13.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1431.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1433.0,12.0,1.0,1.0,11.0,1.0,4.0,2.0
2021.0,1434.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0
2021.0,1437.0,15.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1438.0,13.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1442.0,13.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1445.0,19.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1451.0,19.0,2.0,1.0,12.0,1.0,1.0,3.0
2021.0,1452.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,1453.0,12.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,1460.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2021.0,1463.0,12.0,2.0,1.0,10.0,3.0,2.0,3.0
2021.0,1466.0,12.0,1.0,3.0,12.0,3.0,2.0,3.0
2021.0,1470.0,18.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1472.0,15.0,2.0,1.0,12.0,3.0,1.0,2.0
2021.0,1474.0,18.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1480.0,12.0,2.0,1.0,12.0,3.0,4.0,2.0
2021.0,1482.0,14.0,2.0,1.0,2.0,3.0,4.0,3.0
2021.0,1484.0,10.0,1.0,1.0,12.0,3.0,2.0,3.0
2021.0,1488.0,15.0,2.0,1.0,12.0,2.0,1.0,2.0
2021.0,1490.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1492.0,12.0,2.0,1.0,10.0,2.0,3.0,3.0
2021.0,1494.0,14.0,2.0,1.0,12.0,1.0,3.0,3.0
2021.0,1504.0,13.0,2.0,2.0,12.0,2.0,3.0,3.0
2021.0,1506.0,8.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1508.0,16.0,1.0,2.0,12.0,1.0,1.0,3.0
2021.0,1512.0,14.0,1.0,1.0,12.0,3.0,1.0,2.0
2021.0,1514.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1516.0,11.0,2.0,1.0,12.0,3.0,3.0,2.0
2021.0,1517.0,16.0,1.0,1.0,12.0,3.0,3.0,1.0
2021.0,1518.0,0.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1521.0,12.0,1.0,2.0,12.0,2.0,2.0,2.0
2021.0,1523.0,12.0,1.0,1.0,12.0,1.0,3.0,3.0
2021.0,1527.0,20.0,1.0,2.0,2.0,1.0,2.0,1.0
2021.0,1528.0,16.0,2.0,1.0,12.0,1.0,1.0,3.0
2021.0,1532.0,12.0,2.0,1.0,11.0,3.0,2.0,2.0
2021.0,1534.0,12.0,1.0,1.0,11.0,2.0,2.0,2.0
2021.0,1535.0,12.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1537.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2021.0,1538.0,16.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1547.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1550.0,12.0,2.0,1.0,9.0,1.0,4.0,3.0
2021.0,1554.0,17.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1559.0,8.0,2.0,3.0,12.0,2.0,2.0,3.0
2021.0,1560.0,16.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1563.0,12.0,1.0,1.0,12.0,3.0,1.0,3.0
2021.0,1568.0,12.0,2.0,1.0,11.0,2.0,2.0,3.0
2021.0,1569.0,15.0,2.0,1.0,12.0,1.0,1.0,1.0
2021.0,1571.0,14.0,2.0,1.0,12.0,2.0,3.0,2.0
2021.0,1574.0,12.0,1.0,1.0,12.0,2.0,2.0,3.0
2021.0,1576.0,15.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1577.0,9.0,2.0,1.0,11.0,1.0,4.0,2.0
2021.0,1579.0,12.0,2.0,1.0,9.0,2.0,3.0,2.0
2021.0,1580.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1584.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1588.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1589.0,12.0,2.0,2.0,12.0,1.0,2.0,2.0
2021.0,1594.0,16.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,1596.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1607.0,17.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1616.0,14.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1618.0,18.0,2.0,2.0,12.0,2.0,2.0,2.0
2021.0,1619.0,12.0,2.0,2.0,12.0,3.0,2.0,1.0
2021.0,1621.0,12.0,2.0,1.0,11.0,1.0,3.0,3.0
2021.0,1623.0,14.0,2.0,1.0,12.0,2.0,3.0,3.0
2021.0,1625.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1626.0,16.0,1.0,1.0,12.0,1.0,3.0,3.0
2021.0,1630.0,13.0,2.0,2.0,12.0,1.0,2.0,2.0
2021.0,1632.0,13.0,1.0,1.0,12.0,3.0,4.0,1.0
2021.0,1641.0,18.0,1.0,2.0,12.0,3.0,2.0,1.0
2021.0,1657.0,14.0,2.0,1.0,9.0,2.0,3.0,2.0
2021.0,1658.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1661.0,12.0,2.0,2.0,12.0,3.0,2.0,2.0
2021.0,1662.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1667.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1669.0,20.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1671.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1672.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2021.0,1673.0,14.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1674.0,20.0,1.0,1.0,12.0,3.0,2.0,3.0
2021.0,1675.0,12.0,2.0,3.0,2.0,1.0,3.0,2.0
2021.0,1678.0,11.0,2.0,1.0,7.0,2.0,3.0,3.0
2021.0,1681.0,18.0,1.0,1.0,12.0,2.0,1.0,1.0
2021.0,1687.0,18.0,1.0,2.0,12.0,2.0,3.0,2.0
2021.0,1689.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1692.0,16.0,1.0,1.0,12.0,1.0,2.0,3.0
2021.0,1695.0,13.0,2.0,1.0,12.0,1.0,3.0,2.0
2021.0,1696.0,12.0,1.0,1.0,11.0,1.0,3.0,3.0
2021.0,1698.0,11.0,2.0,1.0,8.0,2.0,4.0,3.0
2021.0,1702.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1708.0,14.0,1.0,2.0,11.0,2.0,2.0,3.0
2021.0,1709.0,18.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1712.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1713.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,1716.0,18.0,2.0,1.0,12.0,3.0,1.0,2.0
2021.0,1718.0,14.0,2.0,1.0,3.0,2.0,2.0,2.0
2021.0,1721.0,15.0,1.0,1.0,9.0,3.0,1.0,3.0
2021.0,1722.0,16.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1728.0,18.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1732.0,12.0,2.0,1.0,10.0,3.0,3.0,2.0
2021.0,1736.0,18.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1739.0,10.0,1.0,1.0,1.0,3.0,1.0,3.0
2021.0,1742.0,15.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1744.0,16.0,1.0,1.0,12.0,3.0,3.0,2.0
2021.0,1745.0,16.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,1747.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1752.0,12.0,2.0,1.0,12.0,2.0,1.0,2.0
2021.0,1753.0,13.0,2.0,1.0,8.0,3.0,2.0,3.0
2021.0,1756.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1759.0,20.0,1.0,1.0,12.0,3.0,1.0,2.0
2021.0,1764.0,14.0,2.0,2.0,12.0,2.0,2.0,3.0
2021.0,1766.0,16.0,2.0,2.0,9.0,2.0,2.0,3.0
2021.0,1770.0,14.0,1.0,1.0,12.0,2.0,3.0,3.0
2021.0,1772.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1776.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1777.0,14.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,1778.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,1787.0,16.0,1.0,2.0,12.0,3.0,2.0,2.0
2021.0,1797.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2021.0,1798.0,16.0,1.0,1.0,12.0,3.0,1.0,2.0
2021.0,1806.0,13.0,2.0,1.0,12.0,2.0,3.0,1.0
2021.0,1808.0,12.0,1.0,1.0,12.0,3.0,3.0,2.0
2021.0,1810.0,16.0,2.0,1.0,9.0,2.0,3.0,2.0
2021.0,1811.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2021.0,1815.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1821.0,12.0,1.0,1.0,12.0,1.0,3.0,3.0
2021.0,1828.0,13.0,1.0,1.0,12.0,3.0,2.0,3.0
2021.0,1830.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1835.0,20.0,2.0,1.0,12.0,2.0,1.0,1.0
2021.0,1838.0,16.0,2.0,1.0,9.0,1.0,3.0,3.0
2021.0,1840.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1841.0,11.0,2.0,1.0,9.0,2.0,3.0,3.0
2021.0,1844.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1847.0,17.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1848.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1855.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1862.0,14.0,2.0,1.0,12.0,3.0,1.0,2.0
2021.0,1864.0,18.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1865.0,14.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,1866.0,10.0,1.0,1.0,10.0,1.0,3.0,1.0
2021.0,1867.0,13.0,1.0,1.0,12.0,3.0,2.0,3.0
2021.0,1869.0,12.0,1.0,1.0,12.0,3.0,1.0,2.0
2021.0,1872.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2021.0,1875.0,14.0,2.0,2.0,12.0,2.0,2.0,2.0
2021.0,1879.0,12.0,2.0,1.0,10.0,3.0,2.0,1.0
2021.0,1881.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1882.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,1887.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,1888.0,13.0,1.0,3.0,11.0,2.0,2.0,3.0
2021.0,1889.0,18.0,2.0,1.0,10.0,3.0,3.0,3.0
2021.0,1891.0,18.0,1.0,1.0,12.0,1.0,1.0,1.0
2021.0,1895.0,20.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,1896.0,17.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1901.0,16.0,1.0,1.0,8.0,1.0,3.0,3.0
2021.0,1903.0,12.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,1904.0,15.0,1.0,1.0,12.0,1.0,3.0,2.0
2021.0,1905.0,18.0,2.0,1.0,12.0,2.0,2.0,2.0
2021.0,1908.0,17.0,2.0,1.0,12.0,3.0,3.0,1.0
2021.0,1914.0,16.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1915.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,1917.0,15.0,1.0,3.0,8.0,2.0,3.0,3.0
2021.0,1922.0,20.0,1.0,1.0,12.0,1.0,3.0,2.0
2021.0,1923.0,18.0,2.0,1.0,12.0,2.0,1.0,3.0
2021.0,1927.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,1933.0,16.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,1934.0,12.0,1.0,1.0,12.0,1.0,3.0,2.0
2021.0,1935.0,15.0,1.0,2.0,12.0,2.0,2.0,1.0
2021.0,1936.0,16.0,1.0,1.0,9.0,1.0,2.0,3.0
2021.0,1937.0,18.0,1.0,1.0,12.0,1.0,3.0,2.0
2021.0,1939.0,16.0,2.0,1.0,9.0,1.0,2.0,2.0
2021.0,1946.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0
2021.0,1949.0,16.0,2.0,1.0,12.0,2.0,2.0,3.0
2021.0,1950.0,16.0,1.0,2.0,12.0,2.0,2.0,3.0
2021.0,1951.0,17.0,1.0,2.0,12.0,1.0,2.0,2.0
2021.0,1954.0,18.0,1.0,1.0,12.0,1.0,1.0,1.0
2021.0,1956.0,12.0,2.0,1.0,12.0,2.0,1.0,3.0
2021.0,1958.0,12.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,1959.0,12.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1960.0,19.0,1.0,1.0,12.0,1.0,2.0,2.0
2021.0,1967.0,18.0,1.0,1.0,12.0,1.0,1.0,1.0
2021.0,1969.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2021.0,1974.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,1976.0,17.0,1.0,1.0,12.0,2.0,2.0,2.0
2021.0,1980.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2021.0,1984.0,16.0,2.0,1.0,12.0,1.0,2.0,3.0
2021.0,1985.0,16.0,2.0,1.0,11.0,1.0,4.0,2.0
2021.0,1989.0,16.0,1.0,3.0,12.0,2.0,3.0,1.0
2021.0,1992.0,13.0,2.0,1.0,11.0,3.0,2.0,2.0
2021.0,1996.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2021.0,1998.0,13.0,1.0,1.0,12.0,3.0,4.0,2.0
2021.0,2000.0,12.0,2.0,1.0,12.0,1.0,2.0,2.0
2021.0,2006.0,14.0,1.0,1.0,12.0,3.0,4.0,2.0
2021.0,2008.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,2010.0,12.0,1.0,1.0,12.0,2.0,2.0,3.0
2021.0,2011.0,12.0,2.0,1.0,11.0,2.0,2.0,2.0
2021.0,2017.0,12.0,1.0,1.0,12.0,1.0,1.0,2.0
2021.0,2019.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2021.0,2020.0,12.0,2.0,1.0,11.0,1.0,3.0,2.0
2021.0,2023.0,12.0,2.0,1.0,8.0,2.0,3.0,2.0
2021.0,2026.0,16.0,2.0,1.0,9.0,3.0,2.0,2.0
2021.0,2028.0,13.0,2.0,1.0,9.0,2.0,2.0,2.0
2021.0,2031.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,2033.0,18.0,2.0,1.0,12.0,1.0,2.0,1.0
2021.0,2034.0,19.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,2037.0,14.0,2.0,1.0,8.0,3.0,3.0,3.0
2021.0,2038.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2021.0,2042.0,16.0,2.0,3.0,12.0,1.0,1.0,3.0
2021.0,2043.0,14.0,2.0,1.0,8.0,2.0,3.0,2.0
2021.0,2046.0,14.0,2.0,1.0,12.0,2.0,3.0,3.0
2021.0,2049.0,12.0,2.0,1.0,11.0,2.0,4.0,1.0
2021.0,2052.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2021.0,2053.0,15.0,1.0,3.0,10.0,2.0,1.0,2.0
2021.0,2056.0,15.0,2.0,1.0,2.0,2.0,4.0,3.0
2021.0,2057.0,12.0,2.0,2.0,10.0,1.0,2.0,3.0
2021.0,2062.0,16.0,1.0,1.0,12.0,1.0,2.0,1.0
2021.0,2063.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2021.0,2064.0,12.0,1.0,2.0,12.0,2.0,2.0,3.0
2021.0,2065.0,15.0,1.0,2.0,1.0,1.0,3.0,2.0
2021.0,2067.0,13.0,2.0,2.0,9.0,1.0,2.0,3.0
2021.0,2069.0,15.0,2.0,1.0,12.0,3.0,1.0,1.0
2021.0,2070.0,12.0,2.0,1.0,12.0,3.0,3.0,1.0
2021.0,2075.0,13.0,1.0,1.0,12.0,2.0,2.0,1.0
2021.0,2076.0,12.0,1.0,2.0,2.0,2.0,1.0,1.0
2021.0,2077.0,16.0,1.0,2.0,12.0,2.0,2.0,1.0
2021.0,2080.0,13.0,2.0,1.0,8.0,3.0,2.0,3.0
2021.0,2085.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2021.0,2086.0,17.0,1.0,1.0,12.0,2.0,1.0,2.0
2021.0,2089.0,17.0,2.0,1.0,12.0,3.0,2.0,3.0
2021.0,2090.0,11.0,2.0,1.0,9.0,3.0,3.0,2.0
2021.0,2092.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
